"district","county","year","sex","grade_level","number_overweight","percent_overweight","number_obese","percent_obese","number_overweight_or_obese","percent_overweight_or_obese","number_healthy_weight","percent_healthy_weight","num_asian","num_black","num_hisp","num_am_ind","num_white","num_female","num_male","num_lep","num_multi","num_swd","num_ecdis","num_free_lunch","num_reduced_lunch"
441800,"ORANGE",2014,"MALE","ELEMENTARY",40,14.7,59,21.6,99,36.3,165,0.604,35,221,348,10,2004,1313,1411,23,106,497,1748,1490,191
441800,"ORANGE",2013,"MALE","ELEMENTARY",40,14.7,59,21.6,99,36.3,165,0.604,39,243,343,12,2061,1333,1436,26,71,477,1721,1435,239
441800,"ORANGE",2012,"FEMALE","MIDDLE/HIGH",39,26.5,40,27.2,79,53.7,68,0.463,44,267,328,11,2135,1365,1471,28,51,469,1664,1235,268
441800,"ORANGE",2015,"FEMALE","MIDDLE/HIGH",39,26.5,40,27.2,79,53.7,68,0.463,36,194,340,9,1876,1249,1329,25,123,484,1665,1477,160
441800,"ORANGE",2017,"FEMALE","MIDDLE/HIGH",39,26.5,40,27.2,79,53.7,68,0.463,43,205,385,8,1732,1209,1304,26,140,475,1580,1337,143
441800,"ORANGE",2016,"FEMALE","MIDDLE/HIGH",39,26.5,40,27.2,79,53.7,68,0.463,35,193,359,7,1761,1212,1287,22,144,460,1553,1365,148
441800,"ORANGE",2014,"FEMALE","MIDDLE/HIGH",39,26.5,40,27.2,79,53.7,68,0.463,35,221,348,10,2004,1313,1411,23,106,497,1748,1490,191
441800,"ORANGE",2013,"FEMALE","MIDDLE/HIGH",39,26.5,40,27.2,79,53.7,68,0.463,39,243,343,12,2061,1333,1436,26,71,477,1721,1435,239
441800,"ORANGE",2012,"MALE","MIDDLE/HIGH",22,14.8,33,22.1,55,36.9,88,0.591,44,267,328,11,2135,1365,1471,28,51,469,1664,1235,268
441800,"ORANGE",2015,"MALE","MIDDLE/HIGH",22,14.8,33,22.1,55,36.9,88,0.591,36,194,340,9,1876,1249,1329,25,123,484,1665,1477,160
441800,"ORANGE",2017,"MALE","MIDDLE/HIGH",22,14.8,33,22.1,55,36.9,88,0.591,43,205,385,8,1732,1209,1304,26,140,475,1580,1337,143
441800,"ORANGE",2016,"MALE","MIDDLE/HIGH",22,14.8,33,22.1,55,36.9,88,0.591,35,193,359,7,1761,1212,1287,22,144,460,1553,1365,148
441800,"ORANGE",2014,"MALE","MIDDLE/HIGH",22,14.8,33,22.1,55,36.9,88,0.591,35,221,348,10,2004,1313,1411,23,106,497,1748,1490,191
441800,"ORANGE",2013,"MALE","MIDDLE/HIGH",22,14.8,33,22.1,55,36.9,88,0.591,39,243,343,12,2061,1333,1436,26,71,477,1721,1435,239
442111,"ORANGE",2012,"FEMALE","ELEMENTARY",13,17.3,14,18.7,27,36,48,0.64,8,6,96,1,407,257,272,0,11,88,176,134,49
442111,"ORANGE",2014,"FEMALE","ELEMENTARY",13,17.3,14,18.7,27,36,48,0.64,9,10,111,1,396,259,281,3,13,74,162,124,37
442111,"ORANGE",2013,"FEMALE","ELEMENTARY",13,17.3,14,18.7,27,36,48,0.64,9,7,107,1,403,256,283,0,12,78,175,122,49
442111,"ORANGE",2017,"FEMALE","ELEMENTARY",13,17.3,14,18.7,27,36,48,0.64,14,16,123,2,334,247,249,10,7,73,169,121,15
442111,"ORANGE",2015,"FEMALE","ELEMENTARY",13,17.3,14,18.7,27,36,48,0.64,11,9,108,3,387,262,267,2,11,76,154,109,26
442111,"ORANGE",2016,"FEMALE","ELEMENTARY",13,17.3,14,18.7,27,36,48,0.64,11,13,114,1,364,256,256,4,9,72,157,91,23
442111,"ORANGE",2012,"FEMALE","MIDDLE/HIGH",11,33.3,5,15.2,16,48.5,17,0.515,8,6,96,1,407,257,272,0,11,88,176,134,49
442111,"ORANGE",2014,"FEMALE","MIDDLE/HIGH",11,33.3,5,15.2,16,48.5,17,0.515,9,10,111,1,396,259,281,3,13,74,162,124,37
442111,"ORANGE",2013,"FEMALE","MIDDLE/HIGH",11,33.3,5,15.2,16,48.5,17,0.515,9,7,107,1,403,256,283,0,12,78,175,122,49
442111,"ORANGE",2017,"FEMALE","MIDDLE/HIGH",11,33.3,5,15.2,16,48.5,17,0.515,14,16,123,2,334,247,249,10,7,73,169,121,15
442111,"ORANGE",2015,"FEMALE","MIDDLE/HIGH",11,33.3,5,15.2,16,48.5,17,0.515,11,9,108,3,387,262,267,2,11,76,154,109,26
442111,"ORANGE",2016,"FEMALE","MIDDLE/HIGH",11,33.3,5,15.2,16,48.5,17,0.515,11,13,114,1,364,256,256,4,9,72,157,91,23
442111,"ORANGE",2012,"MALE","MIDDLE/HIGH",7,20,7,20,14,40,21,0.6,8,6,96,1,407,257,272,0,11,88,176,134,49
442111,"ORANGE",2014,"MALE","MIDDLE/HIGH",7,20,7,20,14,40,21,0.6,9,10,111,1,396,259,281,3,13,74,162,124,37
442111,"ORANGE",2013,"MALE","MIDDLE/HIGH",7,20,7,20,14,40,21,0.6,9,7,107,1,403,256,283,0,12,78,175,122,49
442111,"ORANGE",2017,"MALE","MIDDLE/HIGH",7,20,7,20,14,40,21,0.6,14,16,123,2,334,247,249,10,7,73,169,121,15
442111,"ORANGE",2015,"MALE","MIDDLE/HIGH",7,20,7,20,14,40,21,0.6,11,9,108,3,387,262,267,2,11,76,154,109,26
442111,"ORANGE",2016,"MALE","MIDDLE/HIGH",7,20,7,20,14,40,21,0.6,11,13,114,1,364,256,256,4,9,72,157,91,23
450801,"ORLEANS",2017,"FEMALE","ELEMENTARY",31,17.8,29,16.7,60,34.5,108,0.621,6,87,106,9,1201,773,770,21,134,198,906,775,92
450801,"ORLEANS",2012,"FEMALE","ELEMENTARY",31,17.8,29,16.7,60,34.5,108,0.621,8,98,125,11,1320,824,863,17,125,187,793,666,125
450801,"ORLEANS",2016,"FEMALE","ELEMENTARY",31,17.8,29,16.7,60,34.5,108,0.621,7,72,104,9,1195,762,758,16,133,201,897,829,65
450801,"ORLEANS",2015,"FEMALE","ELEMENTARY",31,17.8,29,16.7,60,34.5,108,0.621,9,82,100,9,1236,774,789,16,127,193,889,770,87
450801,"ORLEANS",2014,"FEMALE","ELEMENTARY",31,17.8,29,16.7,60,34.5,108,0.621,10,82,118,7,1269,795,825,16,134,202,919,751,119
450801,"ORLEANS",2013,"FEMALE","ELEMENTARY",31,17.8,29,16.7,60,34.5,108,0.621,7,92,119,7,1295,801,840,17,121,185,869,605,102
450801,"ORLEANS",2017,"MALE","ELEMENTARY",21,14.4,24,16.4,45,30.8,101,0.692,6,87,106,9,1201,773,770,21,134,198,906,775,92
450801,"ORLEANS",2012,"MALE","ELEMENTARY",21,14.4,24,16.4,45,30.8,101,0.692,8,98,125,11,1320,824,863,17,125,187,793,666,125
450801,"ORLEANS",2016,"MALE","ELEMENTARY",21,14.4,24,16.4,45,30.8,101,0.692,7,72,104,9,1195,762,758,16,133,201,897,829,65
450801,"ORLEANS",2015,"MALE","ELEMENTARY",21,14.4,24,16.4,45,30.8,101,0.692,9,82,100,9,1236,774,789,16,127,193,889,770,87
450801,"ORLEANS",2014,"MALE","ELEMENTARY",21,14.4,24,16.4,45,30.8,101,0.692,10,82,118,7,1269,795,825,16,134,202,919,751,119
450801,"ORLEANS",2013,"MALE","ELEMENTARY",21,14.4,24,16.4,45,30.8,101,0.692,7,92,119,7,1295,801,840,17,121,185,869,605,102
450801,"ORLEANS",2017,"FEMALE","MIDDLE/HIGH",21,23.3,19,21.1,40,44.4,50,0.556,6,87,106,9,1201,773,770,21,134,198,906,775,92
450801,"ORLEANS",2012,"FEMALE","MIDDLE/HIGH",21,23.3,19,21.1,40,44.4,50,0.556,8,98,125,11,1320,824,863,17,125,187,793,666,125
450801,"ORLEANS",2016,"FEMALE","MIDDLE/HIGH",21,23.3,19,21.1,40,44.4,50,0.556,7,72,104,9,1195,762,758,16,133,201,897,829,65
450801,"ORLEANS",2015,"FEMALE","MIDDLE/HIGH",21,23.3,19,21.1,40,44.4,50,0.556,9,82,100,9,1236,774,789,16,127,193,889,770,87
450801,"ORLEANS",2014,"FEMALE","MIDDLE/HIGH",21,23.3,19,21.1,40,44.4,50,0.556,10,82,118,7,1269,795,825,16,134,202,919,751,119
450801,"ORLEANS",2013,"FEMALE","MIDDLE/HIGH",21,23.3,19,21.1,40,44.4,50,0.556,7,92,119,7,1295,801,840,17,121,185,869,605,102
450801,"ORLEANS",2017,"MALE","MIDDLE/HIGH",27,25.7,29,27.6,56,53.3,49,0.467,6,87,106,9,1201,773,770,21,134,198,906,775,92
450801,"ORLEANS",2012,"MALE","MIDDLE/HIGH",27,25.7,29,27.6,56,53.3,49,0.467,8,98,125,11,1320,824,863,17,125,187,793,666,125
450801,"ORLEANS",2016,"MALE","MIDDLE/HIGH",27,25.7,29,27.6,56,53.3,49,0.467,7,72,104,9,1195,762,758,16,133,201,897,829,65
450801,"ORLEANS",2015,"MALE","MIDDLE/HIGH",27,25.7,29,27.6,56,53.3,49,0.467,9,82,100,9,1236,774,789,16,127,193,889,770,87
450801,"ORLEANS",2014,"MALE","MIDDLE/HIGH",27,25.7,29,27.6,56,53.3,49,0.467,10,82,118,7,1269,795,825,16,134,202,919,751,119
450801,"ORLEANS",2013,"MALE","MIDDLE/HIGH",27,25.7,29,27.6,56,53.3,49,0.467,7,92,119,7,1295,801,840,17,121,185,869,605,102
451001,"ORLEANS",2016,"FEMALE","ELEMENTARY",12,26.1,10,21.7,22,47.8,24,0.522,6,2,38,4,540,308,311,4,29,111,332,248,35
451001,"ORLEANS",2017,"FEMALE","ELEMENTARY",12,26.1,10,21.7,22,47.8,24,0.522,6,2,33,3,551,314,313,2,32,117,292,212,38
451001,"ORLEANS",2015,"FEMALE","ELEMENTARY",12,26.1,10,21.7,22,47.8,24,0.522,6,3,26,4,531,293,304,0,27,96,329,219,54
451001,"ORLEANS",2014,"FEMALE","ELEMENTARY",12,26.1,10,21.7,22,47.8,24,0.522,7,4,26,4,538,291,308,3,20,90,306,156,64
451001,"ORLEANS",2013,"FEMALE","ELEMENTARY",12,26.1,10,21.7,22,47.8,24,0.522,8,7,18,3,546,295,297,5,10,86,270,182,48
451001,"ORLEANS",2012,"FEMALE","ELEMENTARY",12,26.1,10,21.7,22,47.8,24,0.522,8,6,21,4,566,304,311,2,10,89,253,406,122
451001,"ORLEANS",2016,"MALE","ELEMENTARY",9,17,7,13.2,16,30.2,37,0.698,6,2,38,4,540,308,311,4,29,111,332,248,35
451001,"ORLEANS",2017,"MALE","ELEMENTARY",9,17,7,13.2,16,30.2,37,0.698,6,2,33,3,551,314,313,2,32,117,292,212,38
451001,"ORLEANS",2015,"MALE","ELEMENTARY",9,17,7,13.2,16,30.2,37,0.698,6,3,26,4,531,293,304,0,27,96,329,219,54
451001,"ORLEANS",2014,"MALE","ELEMENTARY",9,17,7,13.2,16,30.2,37,0.698,7,4,26,4,538,291,308,3,20,90,306,156,64
451001,"ORLEANS",2013,"MALE","ELEMENTARY",9,17,7,13.2,16,30.2,37,0.698,8,7,18,3,546,295,297,5,10,86,270,182,48
451001,"ORLEANS",2012,"MALE","ELEMENTARY",9,17,7,13.2,16,30.2,37,0.698,8,6,21,4,566,304,311,2,10,89,253,406,122
451001,"ORLEANS",2016,"MALE","MIDDLE/HIGH",6,21.4,8,28.6,14,50,14,0.5,6,2,38,4,540,308,311,4,29,111,332,248,35
451001,"ORLEANS",2017,"MALE","MIDDLE/HIGH",6,21.4,8,28.6,14,50,14,0.5,6,2,33,3,551,314,313,2,32,117,292,212,38
451001,"ORLEANS",2015,"MALE","MIDDLE/HIGH",6,21.4,8,28.6,14,50,14,0.5,6,3,26,4,531,293,304,0,27,96,329,219,54
451001,"ORLEANS",2014,"MALE","MIDDLE/HIGH",6,21.4,8,28.6,14,50,14,0.5,7,4,26,4,538,291,308,3,20,90,306,156,64
451001,"ORLEANS",2013,"MALE","MIDDLE/HIGH",6,21.4,8,28.6,14,50,14,0.5,8,7,18,3,546,295,297,5,10,86,270,182,48
451001,"ORLEANS",2012,"MALE","MIDDLE/HIGH",6,21.4,8,28.6,14,50,14,0.5,8,6,21,4,566,304,311,2,10,89,253,406,122
460801,"OSWEGO",2015,"FEMALE","ELEMENTARY",37,11.6,50,15.7,87,27.3,223,0.699,26,28,68,22,3619,1877,1949,3,63,565,1774,1376,274
460801,"OSWEGO",2016,"FEMALE","ELEMENTARY",37,11.6,50,15.7,87,27.3,223,0.699,24,25,76,22,3580,1825,1964,8,62,551,1742,1435,229
460801,"OSWEGO",2013,"FEMALE","ELEMENTARY",37,11.6,50,15.7,87,27.3,223,0.699,29,29,54,24,3843,1963,2076,1,60,614,1707,1239,374
460801,"OSWEGO",2014,"FEMALE","ELEMENTARY",37,11.6,50,15.7,87,27.3,223,0.699,34,30,69,20,3699,1927,1983,1,58,587,1756,1334,303
460801,"OSWEGO",2017,"FEMALE","ELEMENTARY",37,11.6,50,15.7,87,27.3,223,0.699,21,30,88,19,3616,1870,1986,0,82,537,1801,1417,226
460801,"OSWEGO",2012,"FEMALE","ELEMENTARY",37,11.6,50,15.7,87,27.3,223,0.699,31,30,52,17,3981,2004,2152,2,45,633,1622,1210,351
460801,"OSWEGO",2015,"MALE","ELEMENTARY",39,11.3,56,16.2,95,27.5,241,0.699,26,28,68,22,3619,1877,1949,3,63,565,1774,1376,274
460801,"OSWEGO",2016,"MALE","ELEMENTARY",39,11.3,56,16.2,95,27.5,241,0.699,24,25,76,22,3580,1825,1964,8,62,551,1742,1435,229
460801,"OSWEGO",2013,"MALE","ELEMENTARY",39,11.3,56,16.2,95,27.5,241,0.699,29,29,54,24,3843,1963,2076,1,60,614,1707,1239,374
460801,"OSWEGO",2014,"MALE","ELEMENTARY",39,11.3,56,16.2,95,27.5,241,0.699,34,30,69,20,3699,1927,1983,1,58,587,1756,1334,303
460801,"OSWEGO",2017,"MALE","ELEMENTARY",39,11.3,56,16.2,95,27.5,241,0.699,21,30,88,19,3616,1870,1986,0,82,537,1801,1417,226
460801,"OSWEGO",2012,"MALE","ELEMENTARY",39,11.3,56,16.2,95,27.5,241,0.699,31,30,52,17,3981,2004,2152,2,45,633,1622,1210,351
460801,"OSWEGO",2015,"FEMALE","MIDDLE/HIGH",43,20.1,49,22.9,92,43,122,0.57,26,28,68,22,3619,1877,1949,3,63,565,1774,1376,274
460801,"OSWEGO",2016,"FEMALE","MIDDLE/HIGH",43,20.1,49,22.9,92,43,122,0.57,24,25,76,22,3580,1825,1964,8,62,551,1742,1435,229
460801,"OSWEGO",2013,"FEMALE","MIDDLE/HIGH",43,20.1,49,22.9,92,43,122,0.57,29,29,54,24,3843,1963,2076,1,60,614,1707,1239,374
460801,"OSWEGO",2014,"FEMALE","MIDDLE/HIGH",43,20.1,49,22.9,92,43,122,0.57,34,30,69,20,3699,1927,1983,1,58,587,1756,1334,303
460801,"OSWEGO",2017,"FEMALE","MIDDLE/HIGH",43,20.1,49,22.9,92,43,122,0.57,21,30,88,19,3616,1870,1986,0,82,537,1801,1417,226
460801,"OSWEGO",2012,"FEMALE","MIDDLE/HIGH",43,20.1,49,22.9,92,43,122,0.57,31,30,52,17,3981,2004,2152,2,45,633,1622,1210,351
460801,"OSWEGO",2015,"MALE","MIDDLE/HIGH",36,17.3,50,24,86,41.3,122,0.587,26,28,68,22,3619,1877,1949,3,63,565,1774,1376,274
460801,"OSWEGO",2016,"MALE","MIDDLE/HIGH",36,17.3,50,24,86,41.3,122,0.587,24,25,76,22,3580,1825,1964,8,62,551,1742,1435,229
460801,"OSWEGO",2013,"MALE","MIDDLE/HIGH",36,17.3,50,24,86,41.3,122,0.587,29,29,54,24,3843,1963,2076,1,60,614,1707,1239,374
460801,"OSWEGO",2014,"MALE","MIDDLE/HIGH",36,17.3,50,24,86,41.3,122,0.587,34,30,69,20,3699,1927,1983,1,58,587,1756,1334,303
460801,"OSWEGO",2017,"MALE","MIDDLE/HIGH",36,17.3,50,24,86,41.3,122,0.587,21,30,88,19,3616,1870,1986,0,82,537,1801,1417,226
460801,"OSWEGO",2012,"MALE","MIDDLE/HIGH",36,17.3,50,24,86,41.3,122,0.587,31,30,52,17,3981,2004,2152,2,45,633,1622,1210,351
460901,"OSWEGO",2017,"FEMALE","ELEMENTARY",39,16,42,17.3,81,33.3,157,0.646,6,11,45,7,1967,1013,1060,2,37,336,1170,926,138
460901,"OSWEGO",2012,"FEMALE","ELEMENTARY",39,16,42,17.3,81,33.3,157,0.646,8,18,35,5,2026,1068,1062,0,38,366,936,847,216
460901,"OSWEGO",2014,"FEMALE","ELEMENTARY",39,16,42,17.3,81,33.3,157,0.646,5,17,38,7,1937,1013,1019,0,28,335,1114,850,201
460901,"OSWEGO",2013,"FEMALE","ELEMENTARY",39,16,42,17.3,81,33.3,157,0.646,8,17,40,5,1961,1022,1041,0,32,363,1049,782,234
460901,"OSWEGO",2015,"FEMALE","ELEMENTARY",39,16,42,17.3,81,33.3,157,0.646,5,16,40,8,1950,994,1053,0,28,327,1204,981,157
460901,"OSWEGO",2016,"FEMALE","ELEMENTARY",39,16,42,17.3,81,33.3,157,0.646,6,10,42,5,1944,976,1059,0,28,332,1191,1016,132
460901,"OSWEGO",2017,"MALE","ELEMENTARY",39,15.5,54,21.5,93,37.1,151,0.602,6,11,45,7,1967,1013,1060,2,37,336,1170,926,138
460901,"OSWEGO",2012,"MALE","ELEMENTARY",39,15.5,54,21.5,93,37.1,151,0.602,8,18,35,5,2026,1068,1062,0,38,366,936,847,216
460901,"OSWEGO",2014,"MALE","ELEMENTARY",39,15.5,54,21.5,93,37.1,151,0.602,5,17,38,7,1937,1013,1019,0,28,335,1114,850,201
460901,"OSWEGO",2013,"MALE","ELEMENTARY",39,15.5,54,21.5,93,37.1,151,0.602,8,17,40,5,1961,1022,1041,0,32,363,1049,782,234
460901,"OSWEGO",2015,"MALE","ELEMENTARY",39,15.5,54,21.5,93,37.1,151,0.602,5,16,40,8,1950,994,1053,0,28,327,1204,981,157
460901,"OSWEGO",2016,"MALE","ELEMENTARY",39,15.5,54,21.5,93,37.1,151,0.602,6,10,42,5,1944,976,1059,0,28,332,1191,1016,132
460901,"OSWEGO",2017,"FEMALE","MIDDLE/HIGH",23,17.3,33,24.8,56,42.1,77,0.579,6,11,45,7,1967,1013,1060,2,37,336,1170,926,138
460901,"OSWEGO",2012,"FEMALE","MIDDLE/HIGH",23,17.3,33,24.8,56,42.1,77,0.579,8,18,35,5,2026,1068,1062,0,38,366,936,847,216
460901,"OSWEGO",2014,"FEMALE","MIDDLE/HIGH",23,17.3,33,24.8,56,42.1,77,0.579,5,17,38,7,1937,1013,1019,0,28,335,1114,850,201
460901,"OSWEGO",2013,"FEMALE","MIDDLE/HIGH",23,17.3,33,24.8,56,42.1,77,0.579,8,17,40,5,1961,1022,1041,0,32,363,1049,782,234
460901,"OSWEGO",2015,"FEMALE","MIDDLE/HIGH",23,17.3,33,24.8,56,42.1,77,0.579,5,16,40,8,1950,994,1053,0,28,327,1204,981,157
460901,"OSWEGO",2016,"FEMALE","MIDDLE/HIGH",23,17.3,33,24.8,56,42.1,77,0.579,6,10,42,5,1944,976,1059,0,28,332,1191,1016,132
460901,"OSWEGO",2017,"MALE","MIDDLE/HIGH",20,13.4,53,35.6,73,49,76,0.51,6,11,45,7,1967,1013,1060,2,37,336,1170,926,138
460901,"OSWEGO",2012,"MALE","MIDDLE/HIGH",20,13.4,53,35.6,73,49,76,0.51,8,18,35,5,2026,1068,1062,0,38,366,936,847,216
460901,"OSWEGO",2014,"MALE","MIDDLE/HIGH",20,13.4,53,35.6,73,49,76,0.51,5,17,38,7,1937,1013,1019,0,28,335,1114,850,201
460901,"OSWEGO",2013,"MALE","MIDDLE/HIGH",20,13.4,53,35.6,73,49,76,0.51,8,17,40,5,1961,1022,1041,0,32,363,1049,782,234
460901,"OSWEGO",2015,"MALE","MIDDLE/HIGH",20,13.4,53,35.6,73,49,76,0.51,5,16,40,8,1950,994,1053,0,28,327,1204,981,157
460901,"OSWEGO",2016,"MALE","MIDDLE/HIGH",20,13.4,53,35.6,73,49,76,0.51,6,10,42,5,1944,976,1059,0,28,332,1191,1016,132
461300,"OSWEGO",2014,"FEMALE","ELEMENTARY",81,17.6,76,16.5,157,34.1,282,0.612,47,65,200,7,3470,1859,1994,46,64,622,1995,1719,230
461300,"OSWEGO",2013,"FEMALE","ELEMENTARY",81,17.6,76,16.5,157,34.1,282,0.612,45,67,171,8,3489,1866,1976,44,62,607,1877,1624,231
461300,"OSWEGO",2016,"FEMALE","ELEMENTARY",81,17.6,76,16.5,157,34.1,282,0.612,46,57,164,8,3327,1770,1904,48,72,621,1969,1598,234
461300,"OSWEGO",2017,"FEMALE","ELEMENTARY",81,17.6,76,16.5,157,34.1,282,0.612,47,58,179,8,3438,1837,1973,55,80,663,2096,1750,147
461300,"OSWEGO",2012,"FEMALE","ELEMENTARY",81,17.6,76,16.5,157,34.1,282,0.612,50,60,165,10,3498,1865,1975,35,57,588,1778,1401,203
461300,"OSWEGO",2015,"FEMALE","ELEMENTARY",81,17.6,76,16.5,157,34.1,282,0.612,49,65,188,10,3405,1827,1957,44,67,636,2012,1664,248
461300,"OSWEGO",2014,"MALE","ELEMENTARY",77,14.7,88,16.8,165,31.5,339,0.647,47,65,200,7,3470,1859,1994,46,64,622,1995,1719,230
461300,"OSWEGO",2013,"MALE","ELEMENTARY",77,14.7,88,16.8,165,31.5,339,0.647,45,67,171,8,3489,1866,1976,44,62,607,1877,1624,231
461300,"OSWEGO",2016,"MALE","ELEMENTARY",77,14.7,88,16.8,165,31.5,339,0.647,46,57,164,8,3327,1770,1904,48,72,621,1969,1598,234
461300,"OSWEGO",2017,"MALE","ELEMENTARY",77,14.7,88,16.8,165,31.5,339,0.647,47,58,179,8,3438,1837,1973,55,80,663,2096,1750,147
461300,"OSWEGO",2012,"MALE","ELEMENTARY",77,14.7,88,16.8,165,31.5,339,0.647,50,60,165,10,3498,1865,1975,35,57,588,1778,1401,203
461300,"OSWEGO",2015,"MALE","ELEMENTARY",77,14.7,88,16.8,165,31.5,339,0.647,49,65,188,10,3405,1827,1957,44,67,636,2012,1664,248
461300,"OSWEGO",2014,"FEMALE","MIDDLE/HIGH",44,18.7,66,28.1,110,46.8,125,0.532,47,65,200,7,3470,1859,1994,46,64,622,1995,1719,230
461300,"OSWEGO",2013,"FEMALE","MIDDLE/HIGH",44,18.7,66,28.1,110,46.8,125,0.532,45,67,171,8,3489,1866,1976,44,62,607,1877,1624,231
461300,"OSWEGO",2016,"FEMALE","MIDDLE/HIGH",44,18.7,66,28.1,110,46.8,125,0.532,46,57,164,8,3327,1770,1904,48,72,621,1969,1598,234
461300,"OSWEGO",2017,"FEMALE","MIDDLE/HIGH",44,18.7,66,28.1,110,46.8,125,0.532,47,58,179,8,3438,1837,1973,55,80,663,2096,1750,147
461300,"OSWEGO",2012,"FEMALE","MIDDLE/HIGH",44,18.7,66,28.1,110,46.8,125,0.532,50,60,165,10,3498,1865,1975,35,57,588,1778,1401,203
461300,"OSWEGO",2015,"FEMALE","MIDDLE/HIGH",44,18.7,66,28.1,110,46.8,125,0.532,49,65,188,10,3405,1827,1957,44,67,636,2012,1664,248
461300,"OSWEGO",2014,"MALE","MIDDLE/HIGH",45,15.2,87,29.4,132,44.6,150,0.507,47,65,200,7,3470,1859,1994,46,64,622,1995,1719,230
461300,"OSWEGO",2013,"MALE","MIDDLE/HIGH",45,15.2,87,29.4,132,44.6,150,0.507,45,67,171,8,3489,1866,1976,44,62,607,1877,1624,231
461300,"OSWEGO",2016,"MALE","MIDDLE/HIGH",45,15.2,87,29.4,132,44.6,150,0.507,46,57,164,8,3327,1770,1904,48,72,621,1969,1598,234
461300,"OSWEGO",2017,"MALE","MIDDLE/HIGH",45,15.2,87,29.4,132,44.6,150,0.507,47,58,179,8,3438,1837,1973,55,80,663,2096,1750,147
461300,"OSWEGO",2012,"MALE","MIDDLE/HIGH",45,15.2,87,29.4,132,44.6,150,0.507,50,60,165,10,3498,1865,1975,35,57,588,1778,1401,203
461300,"OSWEGO",2015,"MALE","MIDDLE/HIGH",45,15.2,87,29.4,132,44.6,150,0.507,49,65,188,10,3405,1827,1957,44,67,636,2012,1664,248
461801,"OSWEGO",2012,"FEMALE","ELEMENTARY",24,22,21,19.3,45,41.3,64,0.587,5,11,13,2,1043,537,550,0,13,150,558,388,123
461801,"OSWEGO",2014,"FEMALE","ELEMENTARY",24,22,21,19.3,45,41.3,64,0.587,6,9,15,3,1058,533,567,0,9,156,599,483,104
461801,"OSWEGO",2013,"FEMALE","ELEMENTARY",24,22,21,19.3,45,41.3,64,0.587,4,9,13,2,1047,524,567,0,16,154,607,458,117
461801,"OSWEGO",2017,"FEMALE","ELEMENTARY",24,22,21,19.3,45,41.3,64,0.587,7,7,8,2,1015,506,542,1,9,159,555,447,49
461801,"OSWEGO",2016,"FEMALE","ELEMENTARY",24,22,21,19.3,45,41.3,64,0.587,6,6,9,1,1029,514,547,1,10,148,544,459,59
461801,"OSWEGO",2015,"FEMALE","ELEMENTARY",24,22,21,19.3,45,41.3,64,0.587,8,9,15,1,1031,511,565,0,12,148,570,463,90
461801,"OSWEGO",2012,"MALE","ELEMENTARY",16,17,31,33,47,50,47,0.5,5,11,13,2,1043,537,550,0,13,150,558,388,123
461801,"OSWEGO",2014,"MALE","ELEMENTARY",16,17,31,33,47,50,47,0.5,6,9,15,3,1058,533,567,0,9,156,599,483,104
461801,"OSWEGO",2013,"MALE","ELEMENTARY",16,17,31,33,47,50,47,0.5,4,9,13,2,1047,524,567,0,16,154,607,458,117
461801,"OSWEGO",2017,"MALE","ELEMENTARY",16,17,31,33,47,50,47,0.5,7,7,8,2,1015,506,542,1,9,159,555,447,49
461801,"OSWEGO",2016,"MALE","ELEMENTARY",16,17,31,33,47,50,47,0.5,6,6,9,1,1029,514,547,1,10,148,544,459,59
461801,"OSWEGO",2015,"MALE","ELEMENTARY",16,17,31,33,47,50,47,0.5,8,9,15,1,1031,511,565,0,12,148,570,463,90
461801,"OSWEGO",2012,"FEMALE","MIDDLE/HIGH",16,19.5,17,20.7,33,40.2,49,0.598,5,11,13,2,1043,537,550,0,13,150,558,388,123
461801,"OSWEGO",2014,"FEMALE","MIDDLE/HIGH",16,19.5,17,20.7,33,40.2,49,0.598,6,9,15,3,1058,533,567,0,9,156,599,483,104
461801,"OSWEGO",2013,"FEMALE","MIDDLE/HIGH",16,19.5,17,20.7,33,40.2,49,0.598,4,9,13,2,1047,524,567,0,16,154,607,458,117
461801,"OSWEGO",2017,"FEMALE","MIDDLE/HIGH",16,19.5,17,20.7,33,40.2,49,0.598,7,7,8,2,1015,506,542,1,9,159,555,447,49
461801,"OSWEGO",2016,"FEMALE","MIDDLE/HIGH",16,19.5,17,20.7,33,40.2,49,0.598,6,6,9,1,1029,514,547,1,10,148,544,459,59
461801,"OSWEGO",2015,"FEMALE","MIDDLE/HIGH",16,19.5,17,20.7,33,40.2,49,0.598,8,9,15,1,1031,511,565,0,12,148,570,463,90
461801,"OSWEGO",2012,"MALE","MIDDLE/HIGH",14,18.7,24,32,38,50.7,37,0.493,5,11,13,2,1043,537,550,0,13,150,558,388,123
461801,"OSWEGO",2014,"MALE","MIDDLE/HIGH",14,18.7,24,32,38,50.7,37,0.493,6,9,15,3,1058,533,567,0,9,156,599,483,104
461801,"OSWEGO",2013,"MALE","MIDDLE/HIGH",14,18.7,24,32,38,50.7,37,0.493,4,9,13,2,1047,524,567,0,16,154,607,458,117
461801,"OSWEGO",2017,"MALE","MIDDLE/HIGH",14,18.7,24,32,38,50.7,37,0.493,7,7,8,2,1015,506,542,1,9,159,555,447,49
